age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
85,blue-collar,married,primary,no,148,no,no,cellular,18,feb,355,6,-1,4,unknown,no
60,blue-collar,married,primary,no,1996,no,no,cellular,10,dec,174,9,216,0,unknown,no
41,admin.,married,primary,no,-1052,no,no,unknown,19,aug,368,9,-1,2,failure,no
25,technician,single,primary,no,594,no,no,cellular,17,feb,14,3,-1,0,unknown,yes
66,retired,married,primary,no,-1413,yes,no,unknown,2,aug,39,4,-1,1,unknown,no
59,blue-collar,single,secondary,yes,3067,no,no,cellular,18,aug,214,4,-1,1,unknown,no
77,admin.,married,tertiary,no,2017,yes,no,cellular,10,aug,106,6,-1,4,unknown,no
64,services,married,tertiary,no,6,no,no,cellular,5,oct,97,5,-1,1,unknown,no
28,student,single,tertiary,no,1411,yes,no,unknown,15,jun,310,9,-1,4,unknown,no
27,services,single,secondary,no,637,no,no,cellular,15,may,257,7,-1,4,unknown,no
78,blue-collar,married,tertiary,yes,4731,yes,no,cellular,21,oct,132,5,-1,5,unknown,no
30,technician,single,tertiary,no,-23,yes,no,unknown,13,sep,173,3,213,3,unknown,no
91,student,married,tertiary,no,3205,yes,no,cellular,21,may,27,8,-1,2,unknown,no
26,services,married,tertiary,no,-815,yes,yes,unknown,8,jul,92,8,-1,4,unknown,no
74,services,single,tertiary,no,3742,no,no,cellular,17,jun,21,9,-1,4,success,yes
94,technician,single,tertiary,no,4411,yes,no,unknown,27,jun,155,5,-1,1,unknown,no
52,technician,married,secondary,no,4553,yes,no,cellular,17,jul,20,8,-1,1,unknown,no
22,retired,divorced,secondary,no,5713,yes,no,cellular,20,mar,0,8,-1,3,unknown,no
86,management,single,primary,no,2177,yes,no,cellular,11,may,837,1,-1,5,unknown,no
32,entrepreneur,single,secondary,no,5013,yes,no,cellular,19,may,266,2,393,3,unknown,no
59,technician,married,primary,no,6172,yes,no,telephone,24,jan,283,2,-1,5,unknown,no
94,self-employed,married,secondary,no,-2066,no,no,cellular,25,jun,220,3,-1,3,unknown,no
76,admin.,married,primary,no,-509,no,no,cellular,26,may,149,3,78,3,unknown,no
21,blue-collar,single,secondary,no,-3187,no,no,cellular,9,may,367,1,-1,2,unknown,no
81,technician,married,unknown,no,4483,yes,no,unknown,24,apr,675,7,-1,3,success,no
30,technician,single,secondary,no,-3225,yes,no,cellular,10,jun,540,6,-1,0,unknown,no
76,unknown,married,secondary,no,-4039,yes,no,cellular,25,may,815,7,-1,3,unknown,no
66,management,single,secondary,no,-1992,no,no,unknown,1,jan,148,8,-1,2,unknown,no
40,technician,single,secondary,no,-3914,yes,no,cellular,26,aug,201,2,-1,3,failure,no
51,technician,single,tertiary,no,2116,yes,no,unknown,7,jul,12,3,-1,5,unknown,no
27,blue-collar,single,secondary,no,-1953,no,no,cellular,6,jun,50,5,-1,2,unknown,no
94,blue-collar,divorced,primary,no,-3770,yes,no,telephone,16,jul,284,3,-1,4,unknown,no
36,unknown,married,secondary,no,1174,yes,no,unknown,15,may,1,4,-1,4,unknown,yes
42,admin.,single,primary,no,1351,no,no,cellular,5,apr,38,5,-1,1,unknown,yes
57,retired,divorced,tertiary,no,-4309,no,no,cellular,15,may,151,7,-1,5,unknown,no
70,services,married,tertiary,no,-841,yes,no,cellular,23,aug,179,2,2,3,unknown,no
57,services,married,tertiary,no,1076,yes,no,cellular,14,jul,552,3,370,4,unknown,no
57,blue-collar,divorced,secondary,no,229,yes,no,cellular,17,aug,525,3,-1,0,unknown,no
63,services,married,tertiary,no,311,yes,no,unknown,24,nov,9,3,371,1,unknown,no
84,blue-collar,married,tertiary,no,4837,yes,no,cellular,6,may,643,8,390,5,unknown,no
48,technician,married,tertiary,no,7739,yes,no,cellular,10,nov,356,6,-1,3,unknown,no
82,blue-collar,married,secondary,no,360,yes,yes,cellular,26,jul,43,8,224,0,unknown,no
79,services,married,secondary,no,-2665,yes,no,cellular,5,jun,158,1,-1,3,unknown,no
92,technician,married,secondary,no,596,no,no,cellular,8,jun,428,7,33,5,unknown,no
89,blue-collar,divorced,primary,no,1882,no,no,cellular,8,jun,166,7,-1,0,unknown,yes
80,blue-collar,married,tertiary,no,1140,yes,no,cellular,24,feb,232,8,-1,1,unknown,no
37,technician,married,secondary,no,3132,no,no,cellular,5,feb,307,4,-1,2,unknown,no
78,admin.,divorced,secondary,no,7935,no,no,unknown,11,may,426,7,-1,2,unknown,no
75,blue-collar,single,tertiary,no,-3839,yes,no,unknown,12,may,31,5,-1,0,failure,no
40,management,married,secondary,no,-221,no,no,cellular,3,mar,68,8,-1,1,unknown,no
70,unemployed,married,unknown,no,5923,yes,no,cellular,4,jan,742,8,164,3,unknown,no
37,retired,single,tertiary,no,-266,no,yes,cellular,11,dec,161,8,-1,3,unknown,no
58,housemaid,single,tertiary,no,3668,yes,no,cellular,3,may,951,2,-1,0,unknown,no
80,unknown,married,tertiary,no,3192,yes,no,unknown,28,dec,417,7,-1,4,unknown,no
32,management,married,primary,no,5010,no,no,cellular,13,jun,1166,2,-1,2,unknown,no
44,management,single,primary,no,7040,no,no,cellular,1,may,875,5,382,5,unknown,no
80,management,single,tertiary,no,2299,yes,no,unknown,17,apr,142,9,-1,5,unknown,yes
53,blue-collar,married,primary,yes,-3937,no,no,unknown,22,may,217,2,-1,3,unknown,no
92,blue-collar,single,secondary,no,-801,no,no,cellular,18,may,228,7,-1,0,unknown,no
18,services,single,secondary,no,7858,yes,no,cellular,16,may,74,3,-1,0,unknown,no
74,admin.,single,secondary,no,-2942,yes,yes,cellular,3,aug,434,3,-1,1,success,no
81,services,single,secondary,no,2790,yes,no,cellular,21,may,78,1,-1,2,unknown,yes
89,blue-collar,single,secondary,no,-6243,no,no,cellular,28,jun,130,7,-1,2,unknown,no
30,housemaid,married,secondary,no,-2753,yes,no,cellular,11,jun,555,8,-1,4,unknown,no
94,blue-collar,married,tertiary,no,3960,yes,no,cellular,4,jul,54,5,100,3,unknown,no
48,retired,single,primary,no,1407,yes,yes,cellular,6,dec,12,2,-1,1,unknown,no
45,services,single,secondary,no,170,yes,no,cellular,19,may,15,6,-1,5,unknown,yes
45,entrepreneur,married,secondary,no,-1143,yes,no,unknown,18,may,952,9,-1,5,unknown,no
67,blue-collar,married,secondary,no,-4689,yes,no,cellular,25,dec,46,8,-1,3,success,no
69,blue-collar,single,primary,no,3380,yes,no,unknown,12,dec,101,7,-1,1,unknown,no
54,technician,single,secondary,no,450,yes,no,cellular,25,aug,16,1,-1,5,unknown,no
23,blue-collar,married,tertiary,no,-3265,yes,no,unknown,8,aug,295,9,-1,4,unknown,no
94,technician,married,secondary,no,1390,yes,no,cellular,15,may,122,6,-1,0,success,no
35,blue-collar,married,tertiary,yes,3043,yes,no,cellular,19,jun,122,6,-1,1,nonexistent,no
25,blue-collar,divorced,secondary,no,697,no,no,cellular,8,may,46,4,-1,1,unknown,yes
64,services,single,secondary,no,1647,yes,no,cellular,11,jul,147,8,-1,3,unknown,no
50,management,married,secondary,no,1414,yes,no,cellular,24,aug,49,5,145,5,unknown,no
66,admin.,married,tertiary,no,-820,no,yes,cellular,17,may,219,3,275,0,unknown,no
86,unknown,single,secondary,no,1462,no,no,cellular,18,jun,368,4,-1,0,unknown,no
25,blue-collar,married,secondary,no,3505,no,yes,cellular,18,aug,38,2,-1,4,unknown,no
40,entrepreneur,divorced,secondary,no,4403,no,no,cellular,23,may,178,9,262,2,unknown,yes
58,housemaid,married,secondary,no,3672,yes,no,telephone,28,jul,427,8,-1,0,unknown,no
79,management,married,tertiary,no,-725,yes,no,cellular,12,aug,382,6,-1,2,unknown,no
64,technician,married,unknown,no,3208,yes,no,cellular,10,feb,283,7,-1,0,unknown,no
47,admin.,married,secondary,no,2696,yes,yes,cellular,26,may,44,8,-1,5,unknown,no
65,unemployed,single,secondary,no,-829,no,no,unknown,14,jan,322,4,165,5,unknown,no
94,self-employed,single,secondary,no,-92,no,yes,telephone,27,jan,32,3,-1,2,unknown,no
55,unknown,married,unknown,no,3339,no,no,cellular,25,jun,353,9,-1,4,unknown,no
86,technician,married,secondary,no,5430,no,no,cellular,21,jul,71,4,-1,5,unknown,no
78,technician,single,secondary,no,-4135,no,no,cellular,21,may,40,1,-1,0,unknown,no
41,retired,single,unknown,no,6220,yes,no,cellular,27,jul,462,8,-1,3,unknown,no
37,entrepreneur,married,unknown,no,4792,no,no,unknown,8,may,428,3,-1,1,failure,yes
78,management,married,secondary,no,1897,yes,no,unknown,13,sep,168,3,237,1,unknown,no
34,services,married,secondary,no,577,yes,no,cellular,16,may,112,7,-1,3,success,no
44,management,married,tertiary,no,2471,yes,no,telephone,6,jul,495,9,-1,0,unknown,no
36,services,single,tertiary,no,-621,no,no,cellular,15,apr,2,1,-1,5,unknown,no
65,admin.,married,secondary,no,766,no,no,unknown,19,aug,19,6,-1,2,unknown,no
40,technician,married,secondary,no,-3125,yes,no,telephone,15,jun,723,3,-1,5,unknown,no
69,blue-collar,single,secondary,no,-3924,no,no,unknown,19,dec,115,9,-1,0,unknown,no
90,unemployed,married,secondary,no,8296,yes,no,cellular,3,may,88,9,-1,4,failure,no
82,blue-collar,married,primary,no,1489,no,no,cellular,14,oct,354,1,-1,2,success,no
91,blue-collar,married,tertiary,no,1911,yes,no,cellular,27,may,922,1,-1,4,unknown,no
19,technician,divorced,primary,no,1207,yes,yes,cellular,8,apr,296,4,391,3,unknown,no
53,technician,single,secondary,no,-1183,yes,no,cellular,13,jul,223,1,-1,3,unknown,no
35,services,married,tertiary,no,378,no,no,telephone,18,may,488,4,-1,3,unknown,no
89,unknown,single,secondary,no,1573,no,yes,cellular,18,aug,125,2,-1,2,failure,no
73,blue-collar,married,secondary,no,710,yes,yes,cellular,6,may,66,9,-1,2,unknown,no
42,technician,married,tertiary,no,-956,yes,no,cellular,4,aug,72,7,-1,5,unknown,no
61,entrepreneur,married,primary,no,2738,yes,no,cellular,22,jun,49,2,61,5,unknown,no
65,management,married,tertiary,no,1865,no,no,cellular,15,jun,19,6,-1,3,unknown,yes
56,management,married,primary,no,2478,yes,no,cellular,26,aug,70,7,-1,0,success,no
54,admin.,divorced,secondary,no,3415,no,no,unknown,28,jul,48,8,-1,0,unknown,no
22,retired,married,secondary,yes,788,yes,no,cellular,5,jul,95,6,-1,5,unknown,no
53,student,single,secondary,no,793,yes,no,cellular,11,jul,299,6,-1,1,unknown,no
45,blue-collar,single,secondary,no,5747,no,no,cellular,23,jul,40,8,-1,4,unknown,yes
81,unemployed,married,secondary,no,-1532,no,no,cellular,9,aug,244,3,-1,4,unknown,no
85,management,married,secondary,no,-4320,yes,no,unknown,6,may,132,9,-1,4,unknown,no
76,blue-collar,married,primary,no,2966,yes,no,unknown,5,may,125,2,-1,1,unknown,no
20,self-employed,married,tertiary,no,-588,yes,no,cellular,15,aug,79,8,-1,3,failure,yes
83,blue-collar,married,secondary,no,-1932,yes,yes,cellular,11,jun,121,9,-1,2,unknown,no
48,admin.,divorced,secondary,no,3955,yes,no,cellular,27,nov,629,3,-1,1,failure,no
50,services,single,primary,no,865,no,no,unknown,28,dec,136,6,-1,4,unknown,no
91,admin.,married,secondary,no,-2490,yes,no,cellular,3,oct,355,8,94,4,unknown,no
85,admin.,married,secondary,no,7104,yes,no,cellular,26,jun,47,3,-1,3,unknown,no
21,services,married,secondary,no,-3532,yes,no,cellular,3,aug,22,5,-1,5,unknown,no
46,admin.,divorced,tertiary,no,1039,yes,yes,cellular,21,may,0,8,-1,3,unknown,no
76,technician,married,primary,no,-4367,yes,no,unknown,27,jan,275,6,-1,4,unknown,no
60,technician,married,secondary,no,2111,no,no,cellular,10,aug,61,8,331,4,failure,no
38,blue-collar,single,tertiary,no,-623,yes,no,unknown,5,aug,133,3,-1,5,unknown,yes
58,management,married,primary,no,3757,no,no,cellular,2,jan,459,5,-1,3,unknown,no
85,admin.,married,secondary,no,1247,yes,no,cellular,10,oct,91,8,-1,0,unknown,no
35,self-employed,single,tertiary,no,5351,yes,no,unknown,27,oct,36,3,-1,5,unknown,no
76,admin.,married,tertiary,no,10,yes,no,cellular,13,may,138,5,-1,5,unknown,no
75,unemployed,married,primary,no,-3513,no,no,unknown,12,jan,87,5,-1,4,unknown,no
87,blue-collar,married,primary,no,2012,yes,no,cellular,1,oct,244,8,-1,5,unknown,no
41,services,married,secondary,no,542,no,no,cellular,19,feb,551,7,-1,1,unknown,no
34,blue-collar,divorced,secondary,no,-4157,yes,yes,cellular,6,may,390,4,-1,5,unknown,no
60,blue-collar,married,secondary,no,-1866,no,no,unknown,20,jun,133,9,213,0,unknown,no
59,management,single,secondary,no,-911,yes,no,telephone,24,aug,35,6,-1,3,unknown,no
49,retired,married,tertiary,no,5966,yes,yes,cellular,22,aug,800,6,-1,3,unknown,no
78,unknown,single,tertiary,no,3422,no,yes,unknown,15,jul,226,1,-1,5,unknown,no
80,admin.,divorced,secondary,no,256,yes,no,cellular,19,aug,824,3,-1,3,unknown,no
37,admin.,married,secondary,no,2712,yes,no,unknown,12,jul,305,1,-1,3,unknown,no
80,entrepreneur,divorced,secondary,no,-4818,no,no,cellular,20,jul,8,1,-1,1,unknown,yes
35,entrepreneur,single,primary,no,-394,no,no,unknown,20,may,764,9,360,2,failure,no
49,technician,single,secondary,no,2502,no,no,unknown,6,may,81,3,-1,2,unknown,no
20,technician,married,tertiary,no,1796,yes,no,cellular,10,may,3,7,-1,5,unknown,no
44,technician,single,secondary,no,-318,yes,no,unknown,22,jan,121,5,-1,3,failure,no
92,blue-collar,married,primary,no,1185,yes,no,unknown,13,may,134,2,55,1,failure,no
52,management,divorced,secondary,no,2314,yes,no,cellular,7,may,76,8,-1,0,unknown,yes
73,student,divorced,unknown,no,1271,yes,no,telephone,28,mar,3,6,-1,5,unknown,no
26,blue-collar,married,secondary,no,3883,yes,no,cellular,25,jun,196,7,-1,3,unknown,no
67,services,divorced,tertiary,no,2256,yes,yes,unknown,22,may,295,8,-1,2,unknown,no
46,blue-collar,divorced,tertiary,no,2833,yes,no,unknown,12,may,173,8,-1,1,unknown,no
76,blue-collar,married,secondary,no,6440,yes,no,cellular,16,aug,334,6,-1,1,unknown,no
90,technician,married,secondary,no,3782,yes,no,cellular,27,aug,10,2,-1,3,unknown,yes
59,blue-collar,married,secondary,no,6522,yes,no,cellular,15,jul,856,5,97,3,unknown,no
26,unknown,married,secondary,no,-715,yes,no,unknown,24,may,405,7,-1,3,unknown,no
55,blue-collar,married,secondary,no,-3477,no,no,unknown,24,jul,0,8,-1,3,unknown,no
27,admin.,divorced,primary,no,879,yes,no,telephone,23,jul,348,5,-1,5,unknown,no
53,blue-collar,married,tertiary,no,623,yes,no,unknown,17,may,174,1,-1,1,unknown,no
22,blue-collar,single,tertiary,no,5678,no,no,cellular,10,apr,278,9,-1,3,unknown,no
67,management,single,secondary,no,-2090,yes,no,cellular,10,may,889,6,-1,4,unknown,no
42,admin.,single,secondary,no,1063,yes,no,unknown,23,may,509,6,-1,2,unknown,no
33,self-employed,married,secondary,no,2515,no,no,cellular,12,apr,90,5,108,2,unknown,no
19,technician,married,primary,no,1600,no,no,cellular,7,may,93,4,-1,3,unknown,no
87,entrepreneur,single,tertiary,no,785,no,yes,cellular,6,jun,34,6,-1,4,unknown,no
83,blue-collar,married,primary,no,2375,no,no,cellular,18,jun,106,6,-1,2,unknown,no
81,management,married,tertiary,no,4537,no,no,cellular,27,jun,392,3,358,0,failure,no
22,technician,single,secondary,no,5907,yes,no,cellular,11,dec,70,4,-1,0,unknown,no
45,retired,married,tertiary,no,1398,yes,no,cellular,19,feb,80,2,-1,0,success,no
93,admin.,married,secondary,no,-1147,yes,no,cellular,9,aug,71,3,117,5,unknown,no
63,management,married,secondary,no,5903,yes,no,cellular,12,may,160,9,-1,0,unknown,no
28,management,married,tertiary,no,-1932,no,no,cellular,12,aug,36,3,-1,3,unknown,yes
29,blue-collar,single,secondary,no,6671,yes,no,unknown,11,aug,24,8,-1,1,unknown,no
38,admin.,married,secondary,no,5332,no,no,cellular,24,jul,403,4,-1,3,unknown,no
93,unknown,divorced,tertiary,no,5768,yes,no,unknown,26,jul,9,9,-1,4,unknown,no
31,blue-collar,divorced,secondary,no,3356,yes,no,cellular,8,jul,50,6,-1,0,unknown,no
88,blue-collar,married,primary,yes,-5037,no,no,cellular,11,aug,44,7,-1,2,failure,no
70,blue-collar,married,secondary,no,-1817,yes,no,telephone,1,apr,479,4,268,2,unknown,no
89,retired,married,secondary,no,2220,yes,no,cellular,22,may,117,1,-1,4,unknown,yes
82,management,divorced,secondary,no,-726,yes,no,cellular,20,sep,410,4,-1,3,unknown,no
43,blue-collar,single,tertiary,no,354,yes,no,cellular,24,jun,536,6,-1,4,failure,no
82,management,married,secondary,no,3138,yes,no,unknown,16,apr,629,3,-1,3,unknown,no
31,services,married,secondary,no,790,no,no,unknown,26,dec,37,4,-1,1,unknown,no
40,blue-collar,married,secondary,no,-2357,no,no,cellular,4,dec,51,1,42,3,success,no
34,technician,married,primary,no,3956,no,no,telephone,11,jun,164,4,-1,5,failure,no
28,blue-collar,married,tertiary,no,2844,no,no,cellular,13,jun,372,1,309,2,unknown,no
25,blue-collar,married,primary,no,553,no,no,unknown,22,may,369,3,53,4,unknown,no
32,unknown,single,secondary,no,3433,yes,no,unknown,7,jun,40,4,-1,3,unknown,no
27,technician,married,secondary,no,1585,no,yes,cellular,10,dec,204,2,-1,0,unknown,no
47,entrepreneur,married,tertiary,no,5294,no,no,cellular,3,may,3,1,-1,0,unknown,no
23,technician,single,primary,no,1753,yes,no,unknown,27,may,245,2,-1,3,failure,no
22,management,divorced,secondary,no,5271,yes,no,cellular,13,nov,208,6,-1,1,unknown,no
95,entrepreneur,married,tertiary,no,-4320,no,no,unknown,1,may,464,2,-1,2,unknown,no
24,technician,divorced,secondary,no,2677,no,yes,cellular,7,dec,130,1,142,2,unknown,yes
23,student,married,secondary,no,106,no,no,unknown,16,may,32,7,-1,2,unknown,no
20,blue-collar,single,tertiary,no,-1277,yes,no,cellular,14,jan,156,5,-1,4,unknown,no
28,retired,married,tertiary,no,4775,no,no,unknown,15,dec,492,9,379,2,unknown,no
59,entrepreneur,single,secondary,no,3967,yes,no,cellular,2,may,216,4,-1,0,unknown,no
82,admin.,married,tertiary,no,-4719,no,no,telephone,25,jul,34,4,-1,2,unknown,no
75,unknown,divorced,primary,no,3446,no,no,unknown,24,feb,155,1,104,5,success,no
63,retired,divorced,unknown,no,3082,no,no,telephone,7,aug,46,1,379,2,unknown,no
24,retired,married,secondary,no,-869,no,no,unknown,11,may,204,8,-1,4,unknown,no
78,retired,married,secondary,no,-1205,yes,yes,cellular,3,aug,52,2,-1,2,unknown,no
20,retired,married,primary,no,-3471,no,no,cellular,4,dec,83,1,-1,1,failure,no
67,blue-collar,married,tertiary,no,287,no,no,cellular,24,feb,189,7,119,3,unknown,no
49,unknown,single,unknown,no,767,yes,no,cellular,4,may,326,9,136,2,unknown,no
86,self-employed,single,secondary,no,3690,yes,no,cellular,10,jul,4,4,-1,4,unknown,yes
41,services,married,secondary,no,2108,no,yes,unknown,28,dec,74,4,-1,4,unknown,no
67,management,married,secondary,no,-1879,yes,no,telephone,10,may,25,6,-1,0,unknown,no
52,blue-collar,divorced,secondary,no,2016,yes,no,cellular,20,dec,120,1,-1,0,unknown,no
58,admin.,married,tertiary,no,537,no,no,cellular,3,nov,387,2,-1,0,unknown,no
91,entrepreneur,single,primary,no,-1504,yes,yes,cellular,25,jul,60,8,-1,4,unknown,no
73,blue-collar,married,unknown,no,-3468,yes,no,cellular,26,may,262,7,-1,2,unknown,no
50,services,married,tertiary,no,3174,no,yes,unknown,26,jun,32,2,-1,2,unknown,yes
52,technician,married,primary,no,2639,yes,no,cellular,18,jul,708,6,180,2,unknown,no
72,blue-collar,married,secondary,no,2970,no,no,cellular,28,jul,321,9,-1,0,unknown,no
44,blue-collar,single,unknown,no,-884,yes,no,unknown,20,may,151,3,301,3,unknown,no
31,services,married,tertiary,yes,1813,no,no,cellular,11,jun,608,2,-1,0,unknown,no
54,blue-collar,single,tertiary,no,-2826,yes,no,cellular,26,sep,758,9,288,3,unknown,no
23,technician,single,primary,no,-1659,no,no,cellular,8,jun,104,9,-1,0,unknown,no
31,entrepreneur,married,primary,no,1401,no,no,unknown,24,jun,253,5,-1,1,unknown,no
50,admin.,married,tertiary,no,2087,no,no,telephone,27,may,116,5,-1,5,failure,no
80,blue-collar,single,secondary,no,-3586,yes,no,cellular,13,may,6,2,-1,3,failure,no
78,unemployed,single,tertiary,no,-1872,yes,no,cellular,7,feb,1230,1,-1,5,unknown,yes
38,blue-collar,married,tertiary,no,203,yes,no,cellular,5,may,80,6,-1,2,unknown,no
50,services,married,secondary,no,4175,yes,no,cellular,16,jul,4,2,-1,4,failure,no
29,blue-collar,single,primary,no,-1139,yes,no,cellular,19,aug,14,4,183,2,unknown,no
76,blue-collar,married,secondary,no,1721,no,no,cellular,17,mar,106,9,-1,3,unknown,no
37,technician,single,tertiary,no,2036,yes,no,unknown,19,may,153,9,-1,3,unknown,no
80,blue-collar,married,secondary,no,550,yes,no,cellular,1,aug,161,5,-1,0,unknown,no
83,admin.,single,primary,no,2104,yes,no,cellular,2,apr,97,3,-1,3,unknown,no
71,management,married,unknown,no,-2734,no,no,unknown,8,dec,46,9,-1,0,unknown,no
43,technician,single,tertiary,no,-667,no,no,cellular,26,jul,206,8,-1,3,unknown,yes
92,blue-collar,married,secondary,no,5603,yes,no,cellular,15,dec,201,6,-1,0,unknown,no
71,blue-collar,married,tertiary,no,5814,yes,yes,unknown,10,aug,111,7,-1,4,unknown,no
68,unknown,married,secondary,no,3828,yes,no,unknown,19,dec,117,4,-1,3,unknown,no
84,services,single,unknown,yes,4601,no,no,cellular,13,jul,120,7,-1,2,unknown,no
